cluster_method,variable,type,test,stat,pvalue,n,n_groups
spectral_k3,左右肺LAA950(ml),numeric,kruskal,9.88085892123837,0.007151526413757413,95,3
spectral_k3,右肺LAA950(ml)_y,numeric,kruskal,9.877805362462766,0.007162453556422706,95,3
spectral_k3,RBC,numeric,kruskal,9.876240100973899,0.007168061306894274,105,3
spectral_k3,动脉(右下肺叶)弯曲度,numeric,kruskal,9.830930370832547,0.007332306217024501,95,3
spectral_k3,静脉(右下肺叶)平均密度(HU),numeric,kruskal,9.732660231546683,0.007701577386034421,95,3
spectral_k3,左右肺Pi10(mm),numeric,kruskal,9.566769615345095,0.008367628167704835,95,3
spectral_k3,右肺LAA910(ml)_y,numeric,kruskal,9.550384312465269,0.008436462812776643,95,3
spectral_k3,肺血管BV10+(ml)_y,numeric,kruskal,9.487111703486732,0.00870762803585371,95,3
spectral_k3,动脉(左下肺叶)最小密度(HU),numeric,kruskal,9.431093898576638,0.008954966814453628,95,3
spectral_k3,动脉BV10+(ml)_y,numeric,kruskal,8.86883104738979,0.011861996938070725,95,3
spectral_k3,动脉(左下肺叶)血管分支数量,numeric,kruskal,8.862574170036314,0.011899164576099594,95,3
spectral_k3,肺血管弯曲度,numeric,kruskal,8.777875673846781,0.012413907814813562,95,3
spectral_k3,左右肺血管体积(ml),numeric,kruskal,8.712939251412473,0.0128235798665922,95,3
spectral_k3,静脉(左上肺叶)最小密度(HU),numeric,kruskal,8.586048413153756,0.01366354138044273,92,3
spectral_k3,左肺LAA910(ml)_y,numeric,kruskal,8.452027847507736,0.014610513250508356,95,3
spectral_k3,左右肺空气体积(ml),numeric,kruskal,8.397759055313031,0.015012388366256846,95,3
spectral_k3,静脉BV10+(ml)_y,numeric,kruskal,8.36633420170216,0.015250132295507797,95,3
spectral_k3,左右肺支气管长度(cm).1,numeric,kruskal,8.318533791312234,0.015619004083594871,95,3
spectral_k3,左肺LAA910(%)_y,numeric,kruskal,8.24120638290583,0.01623471884428913,95,3
spectral_k3,右肺空气体积(ml)_y,numeric,kruskal,7.993974934082075,0.018370898548532428,95,3
spectral_k3,动脉(右上肺叶)最小密度(HU),numeric,kruskal,7.939903046946831,0.01887434807581101,95,3
spectral_k3,静脉(左下肺叶)最小密度(HU),numeric,kruskal,7.731857167403887,0.020943465643960102,92,3
spectral_k3,静脉平均密度(HU),numeric,kruskal,7.655348502129584,0.021760165505657573,95,3
spectral_k3,左下肺叶支气管长度(cm),numeric,kruskal,7.642231093851475,0.021903353042284232,95,3
spectral_k3,动脉(左上肺叶)容积(ml),numeric,kruskal,7.609088765906563,0.022269341146442054,95,3
spectral_k3,静脉(左下肺叶)容积(ml),numeric,kruskal,7.579553676672106,0.022600644885913942,92,3
spectral_k3,静脉容积(ml)_y,numeric,kruskal,7.494551007667837,0.023581907228446778,95,3
spectral_k3,左肺LAA950(ml)_y,numeric,kruskal,7.3773073893883065,0.025005644622633966,95,3
spectral_k3,TBIL,numeric,kruskal,7.353828829492732,0.025300922669932197,57,3
spectral_k3,动脉(左下肺叶)弯曲度,numeric,kruskal,7.347709120663439,0.025378458373345264,95,3
spectral_k3,右肺支气管体积(ml).1,numeric,kruskal,7.327543666483166,0.025635636794251973,95,3
spectral_k3,左下肺叶支气管体积(ml),numeric,kruskal,7.228740615686808,0.026933879931482135,95,3
spectral_k3,静脉(左上肺叶)平均密度(HU),numeric,kruskal,7.192839729758514,0.027421720383909925,92,3
spectral_k3,静脉(右上肺叶)平均密度(HU),numeric,kruskal,7.099939056992631,0.028725514950538236,95,3
spectral_k3,D-Dimer,numeric,kruskal,7.011006631633344,0.030031654133097278,105,3
spectral_k3,右肺支气管长度(cm).1,numeric,kruskal,6.893840595934535,0.03184355418038699,95,3
spectral_k3,左右肺支气管体积(ml).1,numeric,kruskal,6.854267738562157,0.03247989913051486,95,3
spectral_k3,左右肺容积(ml),numeric,kruskal,6.795208474366461,0.03345332025203863,95,3
spectral_k3,左右肺代,numeric,kruskal,6.7417308675509515,0.034359888264574937,95,3
spectral_k3,静脉(左下肺叶)弯曲度,numeric,kruskal,6.657545137961564,0.035837065608836226,92,3
spectral_k3,肺血管BV5(ml)_y,numeric,kruskal,6.6556680161943405,0.035870716666112856,95,3
spectral_k3,ALT,numeric,kruskal,6.654829637673878,0.035885756437331155,57,3
spectral_k3,动脉(左上肺叶)最大密度(HU),numeric,kruskal,6.627786347126689,0.03637428632685077,95,3
spectral_k3,静脉(右下肺叶)最小密度(HU),numeric,kruskal,6.604923810170897,0.0367924762261864,95,3
spectral_k3,静脉最大密度(HU),numeric,kruskal,6.600216881522816,0.036879167979337976,95,3
spectral_k3,动脉(右上肺叶)弯曲度,numeric,kruskal,6.5565090020790375,0.037693994245942816,95,3
spectral_k3,右肺容积(ml)_y,numeric,kruskal,6.511181411814903,0.038558037474438485,95,3
spectral_k3,右肺支气管数量.1,numeric,kruskal,6.4732162825959705,0.03929695903684938,95,3
spectral_k3,左下肺叶支气管数量,numeric,kruskal,6.4466330586443386,0.039822765635809415,95,3
spectral_k3,静脉BV5(ml)_y,numeric,kruskal,6.376989324068347,0.04123389519153496,95,3
spectral_k3,动脉(右下肺叶)平均密度(HU),numeric,kruskal,6.358981318088426,0.0416068417936616,95,3
spectral_k3,肺血管BV10(ml)_y,numeric,kruskal,6.350576732105992,0.04178205382161336,95,3
spectral_k3,左肺血管体积(ml),numeric,kruskal,6.324489367492818,0.04233061551242854,95,3
spectral_k3,左肺LAA950(%)_y,numeric,kruskal,6.257447601537251,0.04377362548840078,95,3
spectral_k3,动脉BV5(ml)_y,numeric,kruskal,6.226239664523405,0.04446202467377735,95,3
spectral_k3,左右肺支气管数量.1,numeric,kruskal,6.141347479951918,0.04638988960318212,95,3
spectral_k3,左肺支气管长度(cm).1,numeric,kruskal,6.135920308503614,0.04651594349702741,95,3
spectral_k3,右肺支气管体积(ml),numeric,kruskal,6.1170687688297,0.0469564649395311,95,3
spectral_k3,右肺支气管长度(cm),numeric,kruskal,6.041544818583296,0.048763538401555555,95,3
spectral_k3,右肺支气管数量,numeric,kruskal,6.034312590671443,0.04894019212080179,95,3
spectral_k3,肺血管平均密度(HU),numeric,kruskal,5.949978400533098,0.05104798530581195,95,3
spectral_k3,静脉(右中肺叶)平均密度(HU),numeric,kruskal,5.9233094387272205,0.051733242310554345,95,3
spectral_k3,动脉血管分支数量_y,numeric,kruskal,5.823929467879789,0.05436880462803639,95,3
spectral_k3,左肺支气管体积(ml).1,numeric,kruskal,5.786031335031396,0.05540886569062618,95,3
spectral_k3,动脉(右下肺叶)最小密度(HU),numeric,kruskal,5.511313942912984,0.06356724408266037,95,3
spectral_k3,右肺血管体积(ml),numeric,kruskal,5.447185141961724,0.06563851929509991,95,3
spectral_k3,左下肺叶代,numeric,kruskal,5.369295165596039,0.06824524055558376,95,3
spectral_k3,静脉(右上肺叶)最大密度(HU),numeric,kruskal,5.333571916138598,0.06947516293881578,95,3
spectral_k3,左肺空气体积(ml)_y,numeric,kruskal,5.320307581676275,0.06993746517615906,95,3
spectral_k3,telephone,numeric,kruskal,5.309607535321845,0.07031263492436599,104,3
spectral_k3,右肺代,numeric,kruskal,5.219510164901526,0.07355255586895018,95,3
spectral_k3,动脉(右中肺叶)平均密度(HU),numeric,kruskal,5.125773004771278,0.07708192186347848,95,3
spectral_k3,肺血管最大密度(HU),numeric,kruskal,5.013615372262013,0.08152808750606623,95,3
spectral_k3,右上肺叶支气管长度(cm),numeric,kruskal,5.0018001323572925,0.0820111499322036,95,3
spectral_k3,左上肺叶支气管体积(ml),numeric,kruskal,4.991160613774373,0.08244859202073829,95,3
spectral_k3,动脉(左下肺叶)容积(ml),numeric,kruskal,4.920036271299807,0.08543340156301073,95,3
spectral_k3,动脉(右下肺叶)最大密度(HU),numeric,kruskal,4.908672028505222,0.08592022631091206,95,3
spectral_k3,右下肺叶支气管长度(cm),numeric,kruskal,4.907839033961455,0.08595601930409476,95,3
spectral_k3,静脉(左下肺叶)平均密度(HU),numeric,kruskal,4.905432720072611,0.0860595001249864,92,3
spectral_k3,左肺容积(ml)_y,numeric,kruskal,4.872709995548405,0.08747913267503625,95,3
spectral_k3,mPAP,numeric,kruskal,4.654358561739264,0.09757057849352743,105,3
spectral_k3,静脉(右中肺叶)最小密度(HU),numeric,kruskal,4.557182538913635,0.10242839914191433,95,3
spectral_k3,静脉(右上肺叶)最小密度(HU),numeric,kruskal,4.533741288666665,0.10363598702857911,95,3
spectral_k3,右上肺叶支气管体积(ml),numeric,kruskal,4.522724198236071,0.10420844580903588,95,3
spectral_k3,DBIL,numeric,kruskal,4.473385529752344,0.10681117053766978,57,3
spectral_k3,PH,categorical,chi2,4.4520340012143285,0.10795756987206014,105,3
spectral_k3,WHO Group,categorical,chi2,4.4520340012143285,0.10795756987206014,105,3
spectral_k3,gender,categorical,chi2,4.426604358256697,0.10933899477496832,105,3
spectral_k3,动脉(右中肺叶)最小密度(HU),numeric,kruskal,4.362054049315386,0.11292549379768756,95,3
spectral_k3,Ca,numeric,kruskal,4.351319027966657,0.11353325220679411,57,3
spectral_k3,AST,numeric,kruskal,4.256241220105511,0.11906084547236656,56,3
spectral_k3,动脉(右上肺叶)血管分支数量,numeric,kruskal,4.234998107132888,0.12033219688072737,95,3
spectral_k3,静脉(右上肺叶)弯曲度,numeric,kruskal,4.216923209443585,0.12142462188660373,95,3
spectral_k3,动脉平均密度(HU),numeric,kruskal,4.186549327123942,0.12328276451205206,95,3
spectral_k3,静脉(右下肺叶)血管分支数量,numeric,kruskal,4.185718045258488,0.12333401652576259,95,3
spectral_k3,左肺支气管数量.1,numeric,kruskal,4.139905817679428,0.1261917240798264,95,3
spectral_k3,肺血管血管分支数量_y,numeric,kruskal,4.099477859346961,0.1287685168386386,95,3
spectral_k3,左右肺支气管体积(ml),numeric,kruskal,4.021919172229819,0.13386016266606554,95,3
spectral_k3,右下肺叶支气管体积(ml),numeric,kruskal,4.020233027785563,0.13397306403617606,95,3
spectral_k3,右上肺叶支气管数量,numeric,kruskal,3.9972463296283305,0.13552174595121486,95,3
spectral_k3,动脉(左上肺叶)平均密度(HU),numeric,kruskal,3.9706633143591716,0.13733505840480353,95,3
spectral_k3,动脉(左下肺叶)平均密度(HU),numeric,kruskal,3.9700415394624997,0.13737776078815161,95,3
spectral_k3,HB,numeric,kruskal,3.91321465411902,0.14133711904807475,105,3
spectral_k3,右下肺叶支气管数量,numeric,kruskal,3.901495011354504,0.1421677606492417,95,3
spectral_k3,右中肺叶支气管数量,numeric,kruskal,3.744667309814389,0.15376440972366373,95,3
spectral_k3,左右肺弯曲度,numeric,kruskal,3.6906787764165188,0.15797169805912437,95,3
spectral_k3,左上肺叶代,numeric,kruskal,3.6678637984119478,0.1597840761551965,95,3
spectral_k3,静脉血管分支数量_y,numeric,kruskal,3.665246678163248,0.15999330008695134,95,3
spectral_k3,静脉(右下肺叶)弯曲度,numeric,kruskal,3.651739433856533,0.16107749137098967,95,3
spectral_k3,Sex,numeric,kruskal,3.60813273001518,0.16462808739156537,89,3
spectral_k3,动脉最大密度(HU),numeric,kruskal,3.563995653912054,0.16830157375193747,95,3
spectral_k3,左右肺支气管长度(cm),numeric,kruskal,3.563413041077344,0.16835060822210357,95,3
spectral_k3,静脉BV10(ml)_y,numeric,kruskal,3.544524798558598,0.16994806318617958,95,3
spectral_k3,Age,numeric,kruskal,3.5408437306668574,0.17026114639726514,89,3
spectral_k3,静脉(左上肺叶)容积(ml),numeric,kruskal,3.535882660096513,0.17068400942510317,92,3
spectral_k3,左上肺叶支气管长度(cm),numeric,kruskal,3.5290760812880406,0.17126588609157273,95,3
spectral_k3,左右肺支气管数量,numeric,kruskal,3.491782142554917,0.17448943714756213,95,3
spectral_k3,静脉分形维度,numeric,kruskal,3.483690031846038,0.17519686124247227,95,3
spectral_k3,静脉(左上肺叶)弯曲度,numeric,kruskal,3.4791639028548373,0.1755937920094483,92,3
spectral_k3,右下肺叶代,numeric,kruskal,3.4706683664983977,0.17634126014320178,95,3
spectral_k3,右中肺叶代,numeric,kruskal,3.4174226859724546,0.18109901683006355,95,3
spectral_k3,PT,numeric,kruskal,3.3580307376151364,0.1865575760439883,56,3
spectral_k3,ALB,numeric,kruskal,3.3555059326038257,0.18679323551269045,105,3
spectral_k3,TPR,numeric,kruskal,3.3524041661158255,0.18708315476908755,103,3
spectral_k3,左上肺叶支气管数量,numeric,kruskal,3.331333075480527,0.1890645972851049,95,3
spectral_k3,PVR,numeric,kruskal,3.134383967203758,0.20863019762245674,104,3
spectral_k3,静脉(右中肺叶)弯曲度,numeric,kruskal,3.1114217275513516,0.21103930910628377,95,3
spectral_k3,右中肺叶支气管体积(ml),numeric,kruskal,2.9886760478983447,0.2243971010813897,95,3
spectral_k3,检查日期_x,numeric,kruskal,2.9695462060233115,0.2265537392062865,105,3
spectral_k3,Crea,numeric,kruskal,2.9501599422144165,0.22876043208865862,57,3
spectral_k3,右中肺叶支气管长度(cm),numeric,kruskal,2.8390528671921134,0.24182851164309385,95,3
spectral_k3,动脉(右下肺叶)容积(ml),numeric,kruskal,2.7511668913945924,0.2526921206565219,95,3
spectral_k3,动脉(左上肺叶)血管分支数量,numeric,kruskal,2.6571153611069955,0.2648589972233507,95,3
spectral_k3,左肺代,numeric,kruskal,2.647587567702831,0.2661237683542825,95,3
spectral_k3,death,categorical,chi2,2.5689269746646795,0.27679904999808935,105,3
spectral_k3,静脉(左下肺叶)最大密度(HU),numeric,kruskal,2.551822662212628,0.279176430089875,92,3
spectral_k3,动脉(右中肺叶)容积(ml),numeric,kruskal,2.3883400343303904,0.30295529755905726,95,3
spectral_k3,death_time,categorical,chi2,6.000000000000002,0.30621891841327764,6,2
spectral_k3,UA,numeric,kruskal,2.2478894156959384,0.3249952513961312,57,3
spectral_k3,右上肺叶代,numeric,kruskal,2.2416641020069017,0.32600842610439756,95,3
spectral_k3,左右肺支气管数量[D<2mm],numeric,kruskal,2.198365017512616,0.3331433141521264,95,3
spectral_k3,PH_targeted_therapy_drug_name|shsfkyy_ph_chenchang_3_0_dp,categorical,chi2,4.336229946524064,0.3624103274273167,36,3
spectral_k3,静脉弯曲度,numeric,kruskal,2.0114243473487536,0.36578404025676353,95,3
spectral_k3,动脉(右上肺叶)平均密度(HU),numeric,kruskal,1.8924474720024391,0.38820422062884397,95,3
spectral_k3,左肺支气管体积(ml),numeric,kruskal,1.8367476532951523,0.39916762934510297,95,3
spectral_k3,id_card_no_y,numeric,kruskal,1.805212430968254,0.4055114311828226,94,3
spectral_k3,WBC,numeric,kruskal,1.7224844123776597,0.4226367541107423,105,3
spectral_k3,动脉(右上肺叶)最大密度(HU),numeric,kruskal,1.7132524132273297,0.42459215478044765,95,3
spectral_k3,CI,numeric,kruskal,1.6886211540907794,0.4298536070224429,104,3
spectral_k3,左肺肺组织体积(ml)_y,numeric,kruskal,1.6442771949141388,0.439490754950966,95,3
spectral_k3,左肺质量(g)_y,numeric,kruskal,1.6442771949141388,0.439490754950966,95,3
spectral_k3,左右肺支气管体积(ml)[D<2mm],numeric,kruskal,1.6377767560543897,0.4409215202329759,95,3
spectral_k3,PT-INR,numeric,kruskal,1.6212840400669475,0.44457255009571783,56,3
spectral_k3,静脉(右上肺叶)血管分支数量,numeric,kruskal,1.5675086304505923,0.45668823718802554,95,3
spectral_k3,动脉(左上肺叶)弯曲度,numeric,kruskal,1.441575459449827,0.4863689777189343,95,3
spectral_k3,动脉(左下肺叶)最大密度(HU),numeric,kruskal,1.423234990937514,0.49084960799500155,95,3
spectral_k3,mPAWP,numeric,kruskal,1.4044720863694446,0.4954761581181789,103,3
spectral_k3,PA,numeric,kruskal,1.1969738784622768,0.5496426499788084,102,3
spectral_k3,动脉(右中肺叶)弯曲度,numeric,kruskal,1.1923520503036678,0.5509142956832953,95,3
spectral_k3,左肺支气管长度(cm),numeric,kruskal,1.1889953317106563,0.5518397041797788,95,3
spectral_k3,K+,numeric,kruskal,1.166011547005984,0.5582179656083031,57,3
spectral_k3,静脉(右中肺叶)最大密度(HU),numeric,kruskal,1.1347898165561932,0.5670006049758781,95,3
spectral_k3,动脉(右下肺叶)血管分支数量,numeric,kruskal,1.1238155835594683,0.5701203547376527,95,3
spectral_k3,Na+,numeric,kruskal,1.1229675366096445,0.5703621504114846,57,3
spectral_k3,Cl-,numeric,kruskal,1.0817105008369678,0.58225006975309,57,3
spectral_k3,左肺支气管数量,numeric,kruskal,1.002109487017991,0.605891262695498,95,3
spectral_k3,静脉(右下肺叶)容积(ml),numeric,kruskal,0.9156412945001647,0.6326609355109896,95,3
spectral_k3,SVR,numeric,kruskal,0.8411147138181805,0.6566807122662004,103,3
spectral_k3,左右肺分形维度,numeric,kruskal,0.8014570420847349,0.6698318816175979,95,3
spectral_k3,左右肺肺组织体积(ml),numeric,kruskal,0.7677415913539107,0.6812194379900666,95,3
spectral_k3,左右肺质量(g),numeric,kruskal,0.7677415913539107,0.6812194379900666,95,3
spectral_k3,静脉(右下肺叶)最大密度(HU),numeric,kruskal,0.7453343653120693,0.6888944707226872,95,3
spectral_k3,静脉(左上肺叶)血管分支数量,numeric,kruskal,0.662642394340231,0.7179745206165058,92,3
spectral_k3,PLT,numeric,kruskal,0.40502019208442785,0.8166782373385293,105,3
spectral_k3,肺血管分形维度,numeric,kruskal,0.3656980710622406,0.8328938836294051,95,3
spectral_k3,动脉(右中肺叶)血管分支数量,numeric,kruskal,0.33194640542118486,0.8470689330366112,95,3
spectral_k3,右肺肺组织体积(ml)_y,numeric,kruskal,0.3151019784584719,0.8542332558026984,95,3
spectral_k3,右肺质量(g)_y,numeric,kruskal,0.3151019784584719,0.8542332558026984,95,3
spectral_k3,动脉(右中肺叶)最大密度(HU),numeric,kruskal,0.2908501383273656,0.864654676944725,95,3
spectral_k3,CO,numeric,kruskal,0.2694361335308891,0.8739622759686066,104,3
spectral_k3,etiology_y,categorical,chi2,11.298111476412569,0.8812805599418297,94,3
spectral_k3,静脉(右中肺叶)血管分支数量,numeric,kruskal,0.20434956246247296,0.9028717328442792,95,3
spectral_k3,动脉分形维度,numeric,kruskal,0.1913054243636907,0.9087795693454516,95,3
spectral_k3,静脉(右中肺叶)容积(ml),numeric,kruskal,0.14533593689011248,0.9299095380824351,95,3
spectral_k3,APTT,numeric,kruskal,0.09534075573549981,0.953448012853761,56,3
spectral_k3,mRAP,numeric,kruskal,0.09454514157676094,0.9538273766748888,104,3
spectral_k3,静脉(左上肺叶)最大密度(HU),numeric,kruskal,0.022341138128354008,0.9888915900761491,92,3
spectral_k4,右肺平均密度(HU)_y,numeric,kruskal,47.48540191387565,2.7401172235569213e-10,95,4
spectral_k4,左右肺平均密度(HU),numeric,kruskal,44.20194258373209,1.3672328974296197e-09,95,4
spectral_k4,左肺平均密度(HU)_y,numeric,kruskal,36.59337440191388,5.6092778139824454e-08,95,4
spectral_k4,右肺LAA910(ml)_y,numeric,kruskal,35.826194178628384,8.149526645231135e-08,95,4
spectral_k4,右肺LAA910(%)_y,numeric,kruskal,35.27178149920252,1.06736036900006e-07,95,4
spectral_k4,左右肺LAA910(ml),numeric,kruskal,33.7994928229665,2.1839899211067615e-07,95,4
spectral_k4,左右肺LAA910(%),numeric,kruskal,33.5682707336523,2.443716100866987e-07,95,4
spectral_k4,右肺LAA950(ml)_y,numeric,kruskal,32.40534569377991,4.298800926001429e-07,95,4
spectral_k4,右肺LAA950(%)_y,numeric,kruskal,30.902730063795843,8.91093520926853e-07,95,4
spectral_k4,静脉(右上肺叶)最小密度(HU),numeric,kruskal,30.48930914760107,1.0887947390490239e-06,95,4
spectral_k4,左右肺空气体积(ml),numeric,kruskal,30.11769059011158,1.3035852772814807e-06,95,4
spectral_k4,左右肺LAA950(ml),numeric,kruskal,29.924069776714532,1.4317535737697298e-06,95,4
spectral_k4,右肺空气体积(ml)_y,numeric,kruskal,29.867556618819776,1.4714804978784264e-06,95,4
spectral_k4,肺血管BV5(ml)_y,numeric,kruskal,27.995585326953744,3.639794155396296e-06,95,4
spectral_k4,左右肺LAA950(%),numeric,kruskal,27.44410207336523,4.751076086442142e-06,95,4
spectral_k4,左肺LAA910(%)_y,numeric,kruskal,26.754143540669872,6.6290984474050424e-06,95,4
spectral_k4,右肺容积(ml)_y,numeric,kruskal,26.625983652312584,7.05199286288156e-06,95,4
spectral_k4,左右肺容积(ml),numeric,kruskal,26.60767464114832,7.1145653621747945e-06,95,4
spectral_k4,静脉BV5(ml)_y,numeric,kruskal,26.402111244019125,7.856269935466273e-06,95,4
spectral_k4,左肺LAA910(ml)_y,numeric,kruskal,26.291938995215276,8.285030587761563e-06,95,4
spectral_k4,动脉BV5(ml)_y,numeric,kruskal,25.9810554226475,9.624911898098782e-06,95,4
spectral_k4,左右肺密度标准差(HU),numeric,kruskal,25.884652312599655,1.0082755697782453e-05,95,4
spectral_k4,右肺密度标准差(HU)_y,numeric,kruskal,25.41915948963316,1.2618142568856475e-05,95,4
spectral_k4,左肺密度标准差(HU)_y,numeric,kruskal,24.935591307814946,1.5926764333318737e-05,95,4
spectral_k4,动脉(左上肺叶)最小密度(HU),numeric,kruskal,24.50795069157521,1.9566109083328096e-05,95,4
spectral_k4,动脉(右中肺叶)最小密度(HU),numeric,kruskal,24.33457248941255,2.1267890003451594e-05,95,4
spectral_k4,左右肺支气管长度(cm).1,numeric,kruskal,23.307486044657082,3.484104387907198e-05,95,4
spectral_k4,检查日期_y,numeric,kruskal,22.965614093338836,4.1054979626043354e-05,105,4
spectral_k4,左肺空气体积(ml)_y,numeric,kruskal,22.673532695374774,4.723104150341077e-05,95,4
spectral_k4,左肺LAA950(ml)_y,numeric,kruskal,22.098599681020687,6.222104054450706e-05,95,4
spectral_k4,左肺支气管长度(cm).1,numeric,kruskal,21.80015948963313,7.178409429347718e-05,95,4
spectral_k4,静脉(右中肺叶)最小密度(HU),numeric,kruskal,21.741716524243785,7.382158557331245e-05,95,4
spectral_k4,静脉(右上肺叶)平均密度(HU),numeric,kruskal,21.240604862220646,9.383197730001964e-05,95,4
spectral_k4,动脉(右上肺叶)最小密度(HU),numeric,kruskal,21.092360582806723,0.0001007273672690383,95,4
spectral_k4,左肺容积(ml)_y,numeric,kruskal,20.993708133971268,0.00010559339981320367,95,4
spectral_k4,肺血管最小密度(HU),numeric,kruskal,20.47626611820341,0.00013521915531312974,95,4
spectral_k4,静脉(左上肺叶)最小密度(HU),numeric,kruskal,20.40471393349565,0.00013992029810319618,92,4
spectral_k4,动脉BV10(ml)_y,numeric,kruskal,20.201537081339723,0.00015417525616476694,95,4
spectral_k4,左肺支气管数量.1,numeric,kruskal,19.73524111976797,0.00019259415530913128,95,4
spectral_k4,肺血管BV10(ml)_y,numeric,kruskal,19.530950159489578,0.00021229796138637875,95,4
spectral_k4,静脉(右下肺叶)平均密度(HU),numeric,kruskal,19.105468645115508,0.0002600080327794365,95,4
spectral_k4,左右肺支气管体积(ml).1,numeric,kruskal,19.034787480063756,0.0002689079310940081,95,4
spectral_k4,静脉平均密度(HU),numeric,kruskal,18.997427432216853,0.00027373394607829287,95,4
spectral_k4,左右肺支气管数量.1,numeric,kruskal,18.88573074887212,0.00028868242895817823,95,4
spectral_k4,左肺LAA950(%)_y,numeric,kruskal,18.750242025518332,0.0003079089164590989,95,4
spectral_k4,左肺支气管体积(ml).1,numeric,kruskal,18.269901116427434,0.0003869185894091309,95,4
spectral_k4,肺血管血管分支数量_y,numeric,kruskal,18.011627116307398,0.00043742764098919195,95,4
spectral_k4,左下肺叶支气管长度(cm),numeric,kruskal,17.65186461945699,0.0005188842546461041,95,4
spectral_k4,静脉(左上肺叶)平均密度(HU),numeric,kruskal,17.586941732774527,0.0005351141432687963,92,4
spectral_k4,NT-ProBNP,numeric,kruskal,17.407788639931482,0.0005825650208941664,77,4
spectral_k4,左右肺代,numeric,kruskal,17.323043283986163,0.0006064456104764513,95,4
spectral_k4,静脉BV10(ml)_y,numeric,kruskal,17.253162679425827,0.0006268675030734984,95,4
spectral_k4,静脉(右中肺叶)平均密度(HU),numeric,kruskal,17.204334496548515,0.0006415412752351818,95,4
spectral_k4,左右肺Agatston钙化,numeric,kruskal,17.122331339712957,0.0006669567270414313,95,4
spectral_k4,动脉最小密度(HU),numeric,kruskal,16.987299447173037,0.0007110057573054431,95,4
spectral_k4,病患ID_y,numeric,kruskal,16.675136211103137,0.0008242155252179309,71,4
spectral_k4,右肺支气管长度(cm).1,numeric,kruskal,16.66636961722486,0.0008276409218456684,95,4
spectral_k4,动脉血管分支数量_y,numeric,kruskal,16.659209542970892,0.0008304490884251229,95,4
spectral_k4,左右肺体积钙化(mm3),numeric,kruskal,16.649966212139233,0.0008340883061600112,95,4
spectral_k4,左下肺叶支气管数量,numeric,kruskal,16.423313336928036,0.0009284536772707081,95,4
spectral_k4,左下肺叶支气管体积(ml),numeric,kruskal,16.387766577371675,0.0009441859913113984,95,4
spectral_k4,左上肺叶支气管长度(cm),numeric,kruskal,16.328894886052147,0.0009708259403379881,95,4
spectral_k4,左上肺叶支气管体积(ml),numeric,kruskal,16.29647599886916,0.000985813137381022,95,4
spectral_k4,动脉(右下肺叶)最小密度(HU),numeric,kruskal,16.11217243419016,0.0010754876602464085,95,4
spectral_k4,左上肺叶支气管数量,numeric,kruskal,15.845123335136185,0.0012199760105703669,95,4
spectral_k4,静脉血管分支数量_y,numeric,kruskal,15.545535831886317,0.0014051048368478914,95,4
spectral_k4,静脉(右下肺叶)最小密度(HU),numeric,kruskal,15.52537583292211,0.0014185195933799713,95,4
spectral_k4,右肺支气管数量.1,numeric,kruskal,15.303629574783077,0.0015747289422786623,95,4
spectral_k4,静脉最小密度(HU),numeric,kruskal,15.295017446354558,0.0015811285164801226,95,4
spectral_k4,肺血管平均密度(HU),numeric,kruskal,15.288318580542295,0.0015861242059099607,95,4
spectral_k4,静脉(左上肺叶)血管分支数量,numeric,kruskal,14.959698673618306,0.0018514151093009861,92,4
spectral_k4,右肺代,numeric,kruskal,14.892947058550279,0.0019104563938220998,95,4
spectral_k4,medical_record_no,numeric,kruskal,14.594844155844157,0.0021977538084371807,55,4
spectral_k4,右下肺叶支气管长度(cm),numeric,kruskal,14.486955463908256,0.0023119654898149994,95,4
spectral_k4,右肺支气管体积(ml).1,numeric,kruskal,14.371846889952167,0.0024403133355138107,95,4
spectral_k4,动脉(左上肺叶)血管分支数量,numeric,kruskal,13.631683566258165,0.0034518783864655803,95,4
spectral_k4,左右肺Pi10(mm),numeric,kruskal,13.622336523126023,0.0034670041498404977,95,4
spectral_k4,mPAP,numeric,kruskal,13.352010801451817,0.0039340237108978745,105,4
spectral_k4,左上肺叶代,numeric,kruskal,12.984817823826987,0.00466955305894634,95,4
spectral_k4,右下肺叶支气管数量,numeric,kruskal,12.862687782624565,0.0049431594615968475,95,4
spectral_k4,左肺体积钙化(mm3),numeric,kruskal,12.715068580542209,0.00529511037104566,95,4
spectral_k4,左肺Agatston钙化,numeric,kruskal,12.679811403508722,0.005382771352376489,95,4
spectral_k4,动脉(左下肺叶)最小密度(HU),numeric,kruskal,12.634743300127363,0.0054969183046903744,95,4
spectral_k4,右下肺叶代,numeric,kruskal,12.560373140946016,0.005690537247583768,95,4
spectral_k4,左下肺叶代,numeric,kruskal,12.503405758376037,0.005843396466459171,95,4
spectral_k4,动脉(右上肺叶)平均密度(HU),numeric,kruskal,12.428628852512825,0.006050220607945278,95,4
spectral_k4,动脉BV10+(ml)_y,numeric,kruskal,12.276805422647556,0.006492664673944682,95,4
spectral_k4,动脉(左上肺叶)容积(ml),numeric,kruskal,12.058006379585322,0.007187073697033683,95,4
spectral_k4,gender,categorical,chi2,11.803830030487806,0.008086275893241637,105,4
spectral_k4,静脉(左上肺叶)容积(ml),numeric,kruskal,11.719124571340462,0.008409949109388044,92,4
